Product: Daily Heating Degree Days
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20180101|20180102|20180103|20180104|20180105|20180106|20180107|20180108|20180109|20180110|20180111|20180112|20180113|20180114|20180115|20180116|20180117|20180118|20180119|20180120|20180121|20180122|20180123|20180124|20180125|20180126|20180127|20180128|20180129|20180130|20180131|20180201|20180202|20180203|20180204|20180205|20180206|20180207|20180208|20180209|20180210|20180211|20180212|20180213|20180214|20180215|20180216|20180217|20180218|20180219|20180220|20180221|20180222|20180223|20180224|20180225|20180226|20180227|20180228|20180301|20180302|20180303|20180304|20180305|20180306|20180307|20180308|20180309|20180310|20180311|20180312|20180313|20180314|20180315|20180316|20180317|20180318|20180319|20180320|20180321|20180322|20180323|20180324|20180325|20180326|20180327|20180328|20180329|20180330|20180331|20180401|20180402|20180403|20180404|20180405|20180406|20180407|20180408|20180409|20180410|20180411|20180412|20180413|20180414|20180415|20180416|20180417|20180418|20180419|20180420|20180421|20180422|20180423|20180424|20180425|20180426|20180427|20180428|20180429|20180430|20180501|20180502|20180503|20180504|20180505|20180506|20180507|20180508|20180509|20180510|20180511|20180512|20180513|20180514|20180515|20180516|20180517|20180518|20180519|20180520|20180521|20180522|20180523|20180524|20180525|20180526|20180527|20180528|20180529|20180530|20180531|20180601|20180602|20180603|20180604|20180605|20180606|20180607|20180608|20180609|20180610|20180611|20180612|20180613|20180614|20180615|20180616|20180617|20180618|20180619|20180620|20180621|20180622|20180623|20180624|20180625|20180626|20180627|20180628|20180629|20180630|20180701|20180702|20180703|20180704|20180705|20180706|20180707|20180708|20180709|20180710|20180711|20180712|20180713|20180714|20180715|20180716|20180717|20180718|20180719|20180720|20180721|20180722|20180723|20180724|20180725|20180726|20180727|20180728|20180729|20180730|20180731|20180801|20180802|20180803|20180804|20180805|20180806|20180807|20180808|20180809|20180810|20180811|20180812|20180813|20180814|20180815|20180816|20180817|20180818|20180819|20180820|20180821|20180822|20180823|20180824|20180825|20180826|20180827|20180828|20180829|20180830|20180831|20180901|20180902|20180903|20180904|20180905|20180906|20180907|20180908|20180909|20180910|20180911|20180912|20180913|20180914|20180915|20180916|20180917|20180918|20180919|20180920|20180921|20180922|20180923|20180924|20180925|20180926|20180927|20180928|20180929|20180930|20181001|20181002|20181003|20181004|20181005|20181006|20181007|20181008|20181009|20181010|20181011|20181012|20181013|20181014|20181015|20181016|20181017|20181018|20181019|20181020|20181021|20181022|20181023|20181024|20181025|20181026|20181027|20181028|20181029|20181030|20181031|20181101|20181102|20181103|20181104|20181105|20181106|20181107|20181108|20181109|20181110|20181111|20181112|20181113|20181114|20181115|20181116|20181117|20181118|20181119|20181120|20181121|20181122|20181123|20181124|20181125|20181126|20181127|20181128|20181129|20181130|20181201|20181202|20181203|20181204|20181205|20181206|20181207|20181208|20181209|20181210|20181211|20181212|20181213|20181214|20181215|20181216|20181217|20181218|20181219|20181220|20181221|20181222|20181223|20181224|20181225|20181226|20181227|20181228|20181229|20181230|20181231
AL|42|41|35|37|36|33|29|24|14|9|2|7|35|34|27|32|45|38|31|18|12|10|16|23|22|19|12|9|13|26|22|13|25|23|17|21|13|8|20|15|8|2|17|11|7|0|0|2|8|2|1|0|0|0|0|2|1|5|7|5|10|11|10|10|8|16|18|15|10|10|14|15|16|12|12|5|6|4|8|14|14|11|7|6|13|8|4|4|7|9|6|4|2|9|11|10|12|14|10|7|8|6|3|3|10|14|5|2|6|7|4|5|3|4|3|6|3|2|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|2|1|3|2|2|10|11|8|6|8|7|8|4|5|4|0|0|9|11|9|3|0|7|7|6|22|19|15|16|22|28|21|16|14|13|15|21|18|19|11|13|18|29|28|18|5|3|2|11|21|27|27|23|20|22|25|24|24|17|10|14|13|14|18|17|14|19|21|16|21|20|13|9|5|13|9|2
AR|48|49|41|39|33|34|29|24|24|15|8|36|38|37|32|49|49|40|32|19|8|14|22|23|20|19|14|18|27|30|19|20|32|28|22|33|32|29|26|20|20|32|31|28|15|2|3|16|20|8|17|15|22|17|12|18|11|9|13|10|15|15|16|10|15|19|18|14|12|12|17|17|17|13|11|9|11|9|14|15|13|12|7|11|10|7|8|8|12|10|13|13|8|18|17|16|21|21|16|15|10|6|3|11|22|16|6|4|14|12|10|11|9|4|9|9|6|4|7|2|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|7|11|10|4|12|17|11|10|11|6|15|15|10|11|15|11|7|3|5|1|1|12|15|13|11|14|9|11|14|19|30|26|24|31|34|28|19|14|19|22|25|22|20|21|10|11|29|29|24|13|4|5|14|25|30|28|30|27|30|27|29|25|19|14|14|18|17|18|19|19|17|20|19|21|24|18|13|10|24|32|26|19
AZ|11|10|10|6|8|9|7|7|6|14|13|12|10|9|10|11|11|12|10|14|22|22|19|13|12|14|14|10|5|5|7|7|7|6|6|6|6|7|6|5|6|7|11|8|12|12|13|10|10|9|19|20|21|21|21|21|17|16|17|15|14|13|14|13|12|12|10|9|11|10|9|8|8|12|13|13|14|13|12|10|8|7|9|11|12|12|11|10|8|6|6|7|7|7|6|5|4|4|4|3|3|6|11|10|2|1|4|3|3|7|2|1|0|0|0|0|0|0|0|1|4|8|4|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|5|4|2|1|1|2|3|4|9|6|3|2|0|0|0|1|1|1|1|0|0|0|1|4|6|5|3|3|2|2|3|4|6|6|10|16|17|15|11|11|11|11|11|9|10|12|12|12|11|11|10|10|11|15|15|17|19|19|14|14|12|13|13|13|10|13|16|18|14|12|13|13|12|10|13|11|11|11|14|18|21|25|27|26|27
CA|10|8|9|8|7|8|9|11|12|14|12|10|7|6|8|9|7|7|14|19|20|18|14|13|18|18|15|9|6|4|5|5|4|3|3|4|6|5|3|4|9|12|17|17|15|13|14|11|14|15|22|21|23|23|21|20|16|23|21|20|19|20|20|18|14|12|10|11|14|11|10|11|15|17|19|19|19|15|15|12|12|14|17|18|17|13|10|7|5|6|7|10|9|9|9|10|9|9|5|5|7|14|12|9|6|14|14|13|14|8|3|1|0|1|2|4|7|8|10|11|12|10|6|1|1|1|1|0|1|1|6|6|6|5|5|6|6|5|4|5|6|4|4|5|7|7|3|0|0|2|5|3|0|0|0|1|1|1|0|1|2|0|0|0|0|0|2|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|2|2|2|2|2|5|4|2|3|3|2|2|2|1|1|0|1|1|2|2|1|1|1|1|3|5|4|2|1|1|1|2|4|5|6|7|8|9|9|9|7|7|7|9|9|10|9|11|12|12|10|9|8|9|11|13|13|16|18|18|16|17|16|14|13|13|14|14|14|12|13|11|12|13|13|11|10|11|12|13|13|15|17|19|20|20|18|21
CO|47|42|37|33|32|30|28|30|20|23|36|34|35|31|40|49|39|30|23|26|38|40|40|37|31|34|39|34|30|24|27|35|31|26|34|29|35|32|25|31|47|46|43|31|23|26|36|30|20|37|45|47|45|44|43|42|40|33|31|30|25|23|24|32|32|32|27|25|26|31|29|28|24|22|26|26|27|30|30|27|22|20|24|25|28|28|30|29|26|26|28|20|30|26|23|29|28|25|24|20|16|16|29|29|24|18|17|25|22|27|28|19|15|27|21|22|15|13|8|12|16|20|22|16|12|9|7|7|8|4|9|12|12|11|11|7|4|10|17|15|7|5|4|2|0|0|0|5|6|3|0|0|4|5|0|0|0|0|0|0|0|0|1|0|0|0|0|2|0|1|3|1|0|0|5|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|4|1|0|0|0|0|0|4|0|0|0|0|2|1|1|3|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|7|3|1|4|12|12|9|18|6|12|9|4|1|12|11|20|22|26|28|30|28|20|18|37|36|29|24|19|16|17|14|14|16|17|15|15|11|13|9|24|27|26|19|23|27|24|28|33|36|37|30|38|43|38|27|24|25|34|37|34|30|26|27|25|26|36|38|31|24|26|32|33|40|41|43|41|43|38|36|37|35|30|30|36|34|30|29|30|27|29|33|29|34|39|34|35|36|43|49|47|37|44
CT|58|55|50|46|52|57|58|47|34|40|30|17|17|47|47|40|35|44|40|31|28|29|21|28|40|40|31|24|28|36|42|33|36|45|34|29|39|35|39|41|30|21|22|37|29|22|18|29|30|29|24|13|20|25|23|25|23|27|24|22|26|25|27|28|28|30|29|29|29|28|29|31|30|28|29|28|32|32|31|31|26|27|27|27|28|28|26|24|22|24|23|28|29|25|28|28|28|28|28|28|27|24|20|18|26|20|23|23|26|23|19|17|16|16|17|11|17|11|16|21|10|2|0|0|6|12|8|9|7|10|8|17|16|9|2|9|6|9|15|1|2|7|0|0|0|0|2|6|0|0|2|0|0|3|10|7|8|5|0|0|1|3|4|2|0|2|0|0|0|0|0|0|0|4|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|8|0|0|0|0|0|0|0|0|0|1|0|0|7|11|5|0|1|8|4|8|5|3|1|0|4|7|0|3|0|0|0|5|16|18|12|15|16|23|20|12|20|26|17|20|23|26|22|18|16|21|20|11|5|7|20|22|14|12|20|26|22|28|28|23|30|35|30|25|29|26|27|30|46|45|35|24|23|24|28|26|33|30|23|16|28|38|36|34|41|40|37|38|34|37|29|22|26|27|36|36|29|18|15|30|30|31|35|32|21|17|33|29
DE|51|49|45|44|51|54|54|44|31|31|20|11|20|45|42|33|34|39|33|25|24|14|12|24|32|34|22|17|22|30|39|28|29|41|33|32|34|30|34|35|24|11|13|32|25|13|8|27|26|23|18|6|10|17|16|16|19|22|22|21|24|24|25|26|26|27|26|26|26|27|26|26|27|25|26|26|25|24|26|27|26|25|24|24|25|26|24|19|18|23|21|24|22|20|24|22|23|24|26|24|24|19|18|16|12|11|20|15|16|16|14|11|10|11|7|7|9|5|14|9|3|0|0|0|2|7|4|4|4|1|1|2|9|3|0|3|5|5|5|0|0|1|0|0|0|0|0|2|0|0|0|0|0|0|1|0|1|0|0|0|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|2|10|13|3|7|7|17|15|6|15|21|11|16|21|20|13|14|11|15|11|4|1|10|19|14|8|10|13|17|20|28|26|18|25|26|25|23|25|20|18|26|34|38|27|17|18|24|28|28|27|25|14|12|24|34|32|29|36|35|33|32|29|25|22|16|19|20|25|30|22|11|17|25|23|29|30|28|16|15|25|22
FL|9|14|13|21|21|18|12|5|1|0|0|0|6|14|11|7|9|22|16|10|3|1|1|5|5|3|1|0|1|8|9|4|2|4|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|3|4|1|0|1|4|3|4|2|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1|1|0|0|0|0|0|1|1|0|0|1|2|7|4|1|1|0|2|3|1|0|0|0|6|15|11|4|0|0|0|1|7|10|5|1|1|7|13|11|4|1|1|2|6|6|4|1|3|10|10|6|4|2|1|0|0|0|0
GA|37|40|37|36|37|36|36|29|16|10|7|5|30|34|30|27|39|35|28|22|14|13|11|21|22|21|14|11|11|25|25|19|22|25|21|20|15|10|16|18|9|3|5|13|10|3|0|3|6|5|0|0|0|0|0|1|4|7|11|7|11|12|13|13|13|15|18|16|14|12|15|16|17|14|12|8|6|8|6|16|15|14|11|11|14|11|6|5|7|10|8|6|4|7|12|10|10|14|13|9|9|7|6|4|1|12|4|1|2|5|4|6|3|2|2|4|2|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|0|0|0|0|3|4|3|10|12|9|7|11|11|10|7|6|9|5|3|5|13|12|6|2|4|6|6|17|19|18|15|16|22|22|17|14|11|12|19|19|22|18|15|15|27|29|23|12|9|2|9|20|26|28|25|23|24|25|22|24|22|17|12|15|13|16|18|16|15|20|21|20|21|19|15|8|8|10|4
